BookID_Books,Title_Books,Theme_Books,Category_Books,Publisher_Books,PublicationYear,ISBN_Books,CoverType,Origin_Books,Shelf_Books,CopiesNo,FotocopiesNo,Includes,Title_norm_Books,BookID_Books1,Author Name,Author Middle,Author Surname,Co-Authors,Title_Books1,Theme_Books1,Type,Category_Books1,Date of publication,Publisher_Books1,ISBN_Books1,Kind,Origin_Books1,Shelf_Books1,State,When_Borrowed,Who_Borrowed,Field18,Title_norm_Books1,similarity_score,Confidence,MatchType
1056,Greek Financial Directory (Volume 5),Greece in Figures (Η Ελλάδα σε Αριθμούς),directory,ICAP Hellas S.A.,1992,,paperback,3Π34,GROUP,1.0,0,,greek financial directory (volume 5),1052,,,ICAP,ICAP,Greek Financial Directory (Volume 1),Manufacturing (Βιομηχανία),guide,ICAP Directory,1992,ICAP Hellas S.A.,,paperback,3Π34,GROUP-LIB,available,,,,greek financial directory (volume 1),97.2222222222222,High (≥ high_confidence),Fuzzy
1056,Greek Financial Directory (Volume 5),Greece in Figures (Η Ελλάδα σε Αριθμούς),directory,ICAP Hellas S.A.,1992,,paperback,3Π34,GROUP,1.0,0,,greek financial directory (volume 5),1053,,,ICAP,ICAP,Greek Financial Directory (Volume 2),Commerce (Εμπόριο),guide,ICAP Directory,1992,ICAP Hellas S.A.,,paperback,3Π34,GROUP-LIB,available,,,,greek financial directory (volume 2),97.2222222222222,High (≥ high_confidence),Fuzzy
1056,Greek Financial Directory (Volume 5),Greece in Figures (Η Ελλάδα σε Αριθμούς),directory,ICAP Hellas S.A.,1992,,paperback,3Π34,GROUP,1.0,0,,greek financial directory (volume 5),1054,,,ICAP,ICAP,Greek Financial Directory (Volume 3),"Services-New Establishements (Υπηρεσίες, Νέες Ιδρύσεις)",guide,ICAP Directory,1992,ICAP Hellas S.A.,,paperback,3Π34,GROUP-LIB,available,,,,greek financial directory (volume 3),97.2222222222222,High (≥ high_confidence),Fuzzy
1056,Greek Financial Directory (Volume 5),Greece in Figures (Η Ελλάδα σε Αριθμούς),directory,ICAP Hellas S.A.,1992,,paperback,3Π34,GROUP,1.0,0,,greek financial directory (volume 5),1055,,,ICAP,ICAP,Greek Financial Directory (Volume 4),Greek Tourism,guide,ICAP Directory,1992,ICAP Hellas S.A.,,paperback,3Π34,GROUP-LIB,available,,,,greek financial directory (volume 4),97.2222222222222,High (≥ high_confidence),Fuzzy
1056,Greek Financial Directory (Volume 5),Greece in Figures (Η Ελλάδα σε Αριθμούς),directory,ICAP Hellas S.A.,1992,,paperback,3Π34,GROUP,1.0,0,,greek financial directory (volume 5),1056,,,ICAP,ICAP,Greek Financial Directory (Volume 5),Greece in Figures (Η Ελλάδα σε Αριθμούς),guide,ICAP Directory,1992,ICAP Hellas S.A.,,paperback,3Π34,GROUP,available,,,,greek financial directory (volume 5),100.0,High (≥ high_confidence),Fuzzy
1057,Aids for the Deaf-Blind,This report is intended to be a first attempt to make a catalogue for the deaf-blind.,report,ICTA Information Centre,1985,,paperback,CS,G123,1.0,0,,aids for the deaf-blind,1057,,,ICTA Information Centre,ICTA Information Centre,Aids for the Deaf-Blind,This report is intended to be a first attempt to make a catalogue for the deaf-blind.,report,Technical Aids,1985,ICTA Information Centre,,paperback,CS,G123,available,,,,aids for the deaf-blind,100.0,High (≥ high_confidence),Fuzzy
1058,Disability Resource Centres - Working Together to Keep Informed,"This report provides international views on issues of information technology relating to technical aids for disabled persons with perspectives from Canada, Israel, Sweden and the U.K.",report,ICTA Information Centre,1987,,paperback,CS,G123,1.0,0,,disability resource centres - working together to keep informed,1058,,,ICTA Information Centre,ICTA Information Centre,Disability Resource Centres - Working Together to Keep Informed,"This report provides international views on issues of information technology relating to technical aids for disabled persons with perspectives from Canada, Israel, Sweden and the U.K.",report,Technical Aids,1987,ICTA Information Centre,,paperback,CS,G123,available,,,,disability resource centres - working together to keep informed,100.0,High (≥ high_confidence),Fuzzy
1061,Advances in Rehabilitation Technology,"Sensory and communicative aids, Protheses and Orthoses, Mobility and Transport, Devices for independent living, Robotics, Informatics, New Materials, Speech Technology, Modelling and Simulation, Assessment, Quality control, Standardization",book,IFMBE,1988,,spiral,CS,G121,0.0,1,,advances in rehabilitation technology,1061,,,IFMBE,International Federation for Medical and Biological Engineering (IFMBE),Advances in Rehabilitation Technology,"Sensory and communicative aids, Protheses and Orthoses, Mobility and Transport, Devices for independent living, Robotics, Informatics, New Materials, Speech Technology, Modelling and Simulation, Assessment, Quality control, Standardization",proceedings photocopy,Rehabilitation Technology,1988,IFMBE,,spiral,CS,G121,available,,,,advances in rehabilitation technology,100.0,High (≥ high_confidence),Fuzzy
1067,COST 211 European Workshop on New Technologies for Coding of Video Signals at Very Low Bitrates,"Program and Abstracts from the COST 211 European Workshop, University of Hannover, December 1-2, 1993.",proceedings,University of Hannover,1993,,paperback,CS,G123,1.0,0,,cost 211 european workshop on new technologies for coding of video signals at very low bitrates,1067,,,Institut fur Theoretische Nachrichtentecnik,Institut fur Theoretische Nachrichtentecnik,COST 211 European Workshop on New Technologies for Coding of Video Signals at Very Low Bitrates,"Program and Abstracts from the COST 211 European Workshop, University of Hannover, December 1-2, 1993.",proceedings,TIDE COST,1993,University of Hannover,,paperback,CS,G123,available,,,,cost 211 european workshop on new technologies for coding of video signals at very low bitrates,100.0,High (≥ high_confidence),Fuzzy
1068,Intel 387 DX Math CoProcessor Installation Guide,This guide helps you quickly put the intel 387 DX Math Coprocessor to work,manual,Intel Corporation,1989,,paperback,GUIB,GROUP-LIB,1.0,0,,intel 387 dx math coprocessor installation guide,1068,,,Intel Corporation,Intel Corporation,Intel 387 DX Math CoProcessor Installation Guide,This guide helps you quickly put the intel 387 DX Math Coprocessor to work,manual,General Purpose,1989,Intel Corporation,,paperback,GUIB,GROUP-LIB,available,,,,intel 387 dx math coprocessor installation guide,100.0,High (≥ high_confidence),Fuzzy
1070,ActiveImages Installation Guide,,manual,"IntelliCorp, Inc.",1994,,without cover,,G120A (box Kappa 95),1.0,0,,activeimages installation guide,1070,,,"IntelliCorp, Inc.","IntelliCorp, Inc.",ActiveImages Installation Guide,,manual,Sun Systems,1994,"IntelliCorp, Inc.",,without cover,,G120A (box Kappa 95),available,,,,activeimages installation guide,100.0,High (≥ high_confidence),Fuzzy
1071,Kappa Application System Reference,,manual,"IntelliCorp, Inc.",1994,,spiral,,G120A (box Kappa 95),1.0,0,,kappa application system reference,1071,,,"IntelliCorp, Inc.","IntelliCorp, Inc.",Kappa Application System Reference,,manual,Sun Systems,1994,"IntelliCorp, Inc.",,spiral,,G120A (box Kappa 95),available,,,,kappa application system reference,100.0,High (≥ high_confidence),Fuzzy
1072,Kappa Data Access System Guide,,manual,"IntelliCorp, Inc.",1994,,spiral,,G120A (box Kappa 95),1.0,0,,kappa data access system guide,1072,,,"IntelliCorp, Inc.","IntelliCorp, Inc.",Kappa Data Access System Guide,,manual,Sun Systems,1994,"IntelliCorp, Inc.",,spiral,,G120A (box Kappa 95),available,,,,kappa data access system guide,100.0,High (≥ high_confidence),Fuzzy
1073,Kappa Global Index,,manual,"IntelliCorp, Inc.",1994,,spiral,,G120A (box Kappa 95),1.0,0,,kappa global index,1073,,,"IntelliCorp, Inc.","IntelliCorp, Inc.",Kappa Global Index,,manual,Sun Systems,1994,"IntelliCorp, Inc.",,spiral,,G120A (box Kappa 95),available,,,,kappa global index,100.0,High (≥ high_confidence),Fuzzy
1074,Kappa GUI Tools Reference,,manual,"IntelliCorp, Inc.",1994,,spiral,,G120A (box Kappa 95),1.0,0,,kappa gui tools reference,1074,,,"IntelliCorp, Inc.","IntelliCorp, Inc.",Kappa GUI Tools Reference,,manual,Sun Systems,1994,"IntelliCorp, Inc.",,spiral,,G120A (box Kappa 95),available,,,,kappa gui tools reference,100.0,High (≥ high_confidence),Fuzzy
1075,Kappa Installation Guide,,manual,"IntelliCorp, Inc.",1994,,without cover,,G120A (box Kappa 95),1.0,0,,kappa installation guide,1075,,,"IntelliCorp, Inc.","IntelliCorp, Inc.",Kappa Installation Guide,,manual,Sun Systems,1994,"IntelliCorp, Inc.",,without cover,,G120A (box Kappa 95),available,,,,kappa installation guide,100.0,High (≥ high_confidence),Fuzzy
1076,Kappa Object System Referece,,manual,"IntelliCorp, Inc.",1994,,spiral,,G120A (box Kappa 95),1.0,0,,kappa object system referece,1076,,,"IntelliCorp, Inc.","IntelliCorp, Inc.",Kappa Object System Referece,,manual,Sun Systems,1994,"IntelliCorp, Inc.",,spiral,,G120A (box Kappa 95),available,,,,kappa object system referece,100.0,High (≥ high_confidence),Fuzzy
1077,Kappa ProTalk Language Reference,,manual,"IntelliCorp, Inc.",1994,,spiral,,G120A (box Kappa 95),1.0,0,,kappa protalk language reference,1077,,,"IntelliCorp, Inc.","IntelliCorp, Inc.",Kappa ProTalk Language Reference,,manual,Sun Systems,1994,"IntelliCorp, Inc.",,spiral,,G120A (box Kappa 95),available,,,,kappa protalk language reference,100.0,High (≥ high_confidence),Fuzzy
1078,Kappa Release Notes,,manual,"IntelliCorp, Inc.",1994,,without cover,,G120A (box Kappa 95),1.0,0,,kappa release notes,1078,,,"IntelliCorp, Inc.","IntelliCorp, Inc.",Kappa Release Notes,,manual,Sun Systems,1994,"IntelliCorp, Inc.",,without cover,,G120A (box Kappa 95),available,,,,kappa release notes,100.0,High (≥ high_confidence),Fuzzy
1079,Kappa Temporary Passwords,,manual,"IntelliCorp, Inc.",1994,,without cover,,G120A (box Kappa 95),1.0,0,,kappa temporary passwords,1079,,,"IntelliCorp, Inc.","IntelliCorp, Inc.",Kappa Temporary Passwords,,manual,Sun Systems,1994,"IntelliCorp, Inc.",,without cover,,G120A (box Kappa 95),available,,,,kappa temporary passwords,100.0,High (≥ high_confidence),Fuzzy
1080,Kappa Tutorial,,manual,"IntelliCorp, Inc.",1994,,spiral,,G120A (box Kappa 95),1.0,0,,kappa tutorial,1080,,,"IntelliCorp, Inc.","IntelliCorp, Inc.",Kappa Tutorial,,manual,Sun Systems,1994,"IntelliCorp, Inc.",,spiral,,G120A (box Kappa 95),available,,,,kappa tutorial,100.0,High (≥ high_confidence),Fuzzy
1081,Kappa User's Guide,,manual,"IntelliCorp, Inc.",1994,,spiral,,G120A (box Kappa 95),1.0,0,,kappa user's guide,1081,,,"IntelliCorp, Inc.","IntelliCorp, Inc.",Kappa User's Guide,,manual,Sun Systems,1994,"IntelliCorp, Inc.",,spiral,,G120A (box Kappa 95),available,,,,kappa user's guide,100.0,High (≥ high_confidence),Fuzzy
1082,Real Speech for your PC (Operating Manual Audiocard 300 E),The AUDIOCARD 300 E and its software have been produced and tested with the greatest of care and offer a high degree of reliability.,manual,IBM Corporation,1987,,paperback,GROUP,GROUP-LIB,1.0,0,,real speech for your pc (operating manual audiocard 300 e),1082,,,International Business Machines,International Business Machines,Real Speech for your PC (Operating Manual Audiocard 300 E),The AUDIOCARD 300 E and its software have been produced and tested with the greatest of care and offer a high degree of reliability.,manual,Computer Science,1987,IBM Corporation,,paperback,GROUP,GROUP-LIB,available,,,,real speech for your pc (operating manual audiocard 300 e),100.0,High (≥ high_confidence),Fuzzy
1083,Two Ports Serial Card,Reference manual,manual,International Business Machines Corporation,,,paperback,GUIB,GROUP-LIB,1.0,0,,two ports serial card,1083,,,International Business Machines Corp.,International Business Machines Corp.,Two Ports Serial Card,Reference manual,manual,IBM PC,,International Business Machines Corporation,,paperback,GUIB,GROUP-LIB,available,,,,two ports serial card,100.0,High (≥ high_confidence),Fuzzy
1085,ECART 1990 Proceedings: European Conference on the Advancement of Rehabilitation Technology,"Proceedings of the first ECART Conference Maastricht, The Netherlands, November 1990.",proceedings,ECART,1990,,paperback,CS,G123,1.0,0,,ecart 1990 proceedings: european conference on the advancement of rehabilitation technology,1085,,,ISPO,"ISPO, ISAAC, ISEK, RESNA, ICTA, IRV",ECART Proceedings European Conference on the Advancement of Rehabilitation Technology,"Proceedings of the first ECART Conference Maastricht, The Netherlands, November 1990.",proceedings,Rehabilitation Technology,1990,ECART,,paperback,CS,G123,available,,,,ecart proceedings european conference on the advancement of rehabilitation technology,96.5909090909091,High (≥ high_confidence),Fuzzy
1087,"Directory of HCI Training, Usability Now!",This guide provides information about training opportunities in HCI which are available in UK.,book,DTI (Department of Trade and Industry),1991,,paperback,CS,G122,1.0,1,,"directory of hci training, usability now!",1087,,,J & G Consultants,J & G Consultants,"Directory of HCI Training, Usability Now!",This guide provides information about training opportunities in HCI which are available in UK.,book (1 copy & 1 photocopy),Usability,1991,DTI (Department of Trade and Industry),,paperback,CS,G122,available,,,,"directory of hci training, usability now!",100.0,High (≥ high_confidence),Fuzzy
1089,With a Little Help from the Chip,This booklet will outline the special advantages and uses of micro technology for people with disabilities and handicaps.,book,British Broadcasting Corporation,1985,,διαφάνεια,CS,G123,0.0,1,,with a little help from the chip,1089,Anna,,Jackson,"Anna Jackson, Cath Robins, George Auckland",With a Little Help from the Chip,This booklet will outline the special advantages and uses of micro technology for people with disabilities and handicaps.,book photocopy,Rehabilitation Technology,1985,British Broadcasting Corporation,,διαφάνεια,CS,G123,available,,,,with a little help from the chip,100.0,High (≥ high_confidence),Fuzzy
